word_count,grapheme_count,codepoint_count,src,single_line_width_px,wrapped_line_count,estimated_image_height_px,fits_single_line,pixels_per_grapheme
22,112,163,CulturaX,2997.265625,4,220,False,26.761300223214285
33,113,165,CulturaX,3189.703125,4,220,False,28.22746128318584
17,85,113,CulturaX,2318.171875,3,177,False,27.272610294117648
12,55,80,CulturaX,1470.375,2,134,False,26.73409090909091
9,44,66,CulturaX,1095.59375,2,134,False,24.899857954545453
10,38,51,CulturaX,986.75,2,134,False,25.967105263157894
12,52,67,CulturaX,1404.5,2,134,False,27.009615384615383
19,95,137,CulturaX,2495.59375,3,177,False,26.26940789473684
7,28,34,CulturaX,641.9375,1,91,True,22.926339285714285
31,134,186,CulturaX,3353.15625,4,220,False,25.02355410447761
9,39,52,CulturaX,973.390625,2,134,False,24.958733974358974
11,38,54,CulturaX,1066.09375,2,134,False,28.055098684210527
17,70,96,CulturaX,1863.28125,2,134,False,26.618303571428573
22,96,127,CulturaX,2413.90625,3,177,False,25.144856770833332
17,86,113,CulturaX,2167.625,3,177,False,25.204941860465116
30,143,209,CulturaX,3734.5,4,220,False,26.115384615384617
9,44,56,CulturaX,1064.59375,2,134,False,24.1953125
36,161,210,CulturaX,4019.328125,5,263,False,24.96477096273292
16,71,97,CulturaX,1932.28125,3,177,False,27.215228873239436
17,67,96,CulturaX,1926.015625,3,177,False,28.746501865671643
7,24,35,CulturaX,635.859375,1,91,True,26.494140625
28,120,169,CulturaX,3385.234375,4,220,False,28.210286458333332
47,220,314,CulturaX,5787.359375,7,349,False,26.306178977272726
42,197,284,CulturaX,5318.546875,6,306,False,26.997699873096447
12,59,81,CulturaX,1540.890625,2,134,False,26.116790254237287
10,62,88,CulturaX,1682.265625,2,134,False,27.133316532258064
13,55,79,CulturaX,1453.203125,2,134,False,26.421875
9,49,70,CulturaX,1341.546875,2,134,False,27.378507653061224
10,44,59,CulturaX,1118.765625,2,134,False,25.426491477272727
19,82,119,CulturaX,2119.5,3,177,False,25.847560975609756
30,132,185,CulturaX,3693.515625,4,220,False,27.981178977272727
27,112,164,CulturaX,3025.984375,4,220,False,27.017717633928573
18,86,112,CulturaX,1989.515625,3,177,False,23.13390261627907
25,102,149,CulturaX,2647.046875,3,177,False,25.951439950980394
15,69,102,CulturaX,1909.5,3,177,False,27.67391304347826
12,55,81,CulturaX,1463.34375,2,134,False,26.60625
39,175,244,CulturaX,4611.25,6,306,False,26.35
14,49,65,CulturaX,1287.296875,2,134,False,26.271364795918366
14,62,90,CulturaX,1677.0625,2,134,False,27.049395161290324
7,29,38,CulturaX,700.78125,1,91,True,24.16487068965517
20,92,129,CulturaX,2391.046875,3,177,False,25.989639945652176
15,65,95,CulturaX,1707.4375,2,134,False,26.26826923076923
26,125,183,CulturaX,3141.984375,4,220,False,25.135875
8,40,62,CulturaX,1004.671875,2,134,False,25.116796875
16,68,97,CulturaX,1846.15625,2,134,False,27.149356617647058
29,139,193,CulturaX,3745.921875,5,263,False,26.94907823741007
7,29,41,CulturaX,821.109375,1,91,True,28.314116379310345
22,93,135,CulturaX,2524.125,3,177,False,27.141129032258064
10,36,43,CulturaX,945.859375,1,91,True,26.27387152777778
24,104,143,CulturaX,2669.09375,3,177,False,25.66436298076923
18,79,115,CulturaX,2142.5,3,177,False,27.120253164556964
10,46,63,CulturaX,1237.640625,2,134,False,26.90523097826087
12,48,65,CulturaX,1325.25,2,134,False,27.609375
13,60,93,CulturaX,1737.0,2,134,False,28.95
13,64,92,CulturaX,1665.96875,2,134,False,26.03076171875
19,94,128,CulturaX,2516.046875,3,177,False,26.766456117021278
12,55,72,CulturaX,1435.609375,2,134,False,26.101988636363636
17,72,101,CulturaX,2021.71875,3,177,False,28.079427083333332
10,58,77,CulturaX,1381.78125,2,134,False,23.823814655172413
20,94,135,CulturaX,2301.96875,3,177,False,24.48902925531915
15,64,93,CulturaX,1622.890625,2,134,False,25.357666015625
19,81,116,CulturaX,2134.34375,3,177,False,26.349922839506174
8,32,45,CulturaX,892.640625,1,91,True,27.89501953125
52,227,322,CulturaX,5882.71875,7,349,False,25.915060572687224
35,165,238,CulturaX,4414.25,5,263,False,26.753030303030304
14,57,82,CulturaX,1606.34375,2,134,False,28.181469298245613
16,64,88,CulturaX,1669.875,2,134,False,26.091796875
8,36,48,CulturaX,851.03125,1,91,True,23.639756944444443
16,68,90,CulturaX,1857.765625,3,177,False,27.320082720588236
7,26,34,CulturaX,698.40625,1,91,True,26.861778846153847
14,55,75,CulturaX,1329.390625,2,134,False,24.170738636363637
10,35,44,CulturaX,839.125,1,91,True,23.975
23,103,147,CulturaX,2819.421875,3,177,False,27.37302791262136
23,91,124,CulturaX,2563.53125,3,177,False,28.170673076923077
9,38,57,CulturaX,1098.609375,2,134,False,28.91077302631579
11,50,70,CulturaX,1343.1875,2,134,False,26.86375
17,72,97,CulturaX,1882.28125,3,177,False,26.14279513888889
13,52,76,CulturaX,1455.546875,2,134,False,27.991286057692307
34,149,199,CulturaX,3823.5,5,263,False,25.661073825503355
25,125,179,CulturaX,3450.25,5,263,False,27.602
145,724,1021,CulturaX,18159.34375,21,951,False,25.08196650552486
14,54,80,CulturaX,1558.109375,2,134,False,28.853877314814813
7,29,44,CulturaX,869.03125,1,91,True,29.966594827586206
22,101,137,CulturaX,2760.78125,4,220,False,27.334467821782177
20,97,123,CulturaX,2270.078125,3,177,False,23.402867268041238
42,203,293,CulturaX,5219.125,6,306,False,25.709975369458128
8,32,47,CulturaX,897.234375,1,91,True,28.03857421875
19,92,129,CulturaX,2501.546875,3,177,False,27.190726902173914
47,225,312,CulturaX,5935.359375,8,392,False,26.379375
16,71,101,CulturaX,1787.65625,2,134,False,25.17825704225352
9,38,52,CulturaX,1058.0,2,134,False,27.842105263157894
26,130,183,CulturaX,3405.46875,4,220,False,26.19591346153846
31,130,178,CulturaX,3388.78125,4,220,False,26.067548076923078
13,61,89,CulturaX,1585.1875,2,134,False,25.986680327868854
10,43,62,CulturaX,1211.859375,2,134,False,28.1827761627907
34,170,233,CulturaX,4285.046875,5,263,False,25.206158088235295
10,46,63,CulturaX,1198.0,2,134,False,26.043478260869566
7,33,52,CulturaX,888.34375,1,91,True,26.919507575757574
14,78,122,CulturaX,2108.53125,3,177,False,27.032451923076923
12,46,63,CulturaX,1203.0,2,134,False,26.152173913043477
11,44,62,CulturaX,1214.546875,2,134,False,27.603338068181817
12,58,83,CulturaX,1707.234375,2,134,False,29.435075431034484
9,33,48,CulturaX,818.796875,1,91,True,24.812026515151516
35,147,201,CulturaX,3723.453125,4,220,False,25.329613095238095
11,55,74,CulturaX,1373.390625,2,134,False,24.970738636363638
18,81,112,CulturaX,2116.921875,3,177,False,26.134837962962962
22,92,131,CulturaX,2641.875,3,177,False,28.716032608695652
23,109,149,CulturaX,2890.640625,4,220,False,26.51963876146789
11,40,59,CulturaX,1125.265625,2,134,False,28.131640625
23,104,143,CulturaX,2705.640625,3,177,False,26.015775240384617
21,95,132,CulturaX,2584.9375,3,177,False,27.209868421052633
30,130,171,CulturaX,3430.90625,4,220,False,26.39158653846154
7,24,35,CulturaX,584.8125,1,91,True,24.3671875
14,57,80,CulturaX,1471.5625,2,134,False,25.81688596491228
29,135,209,CulturaX,3601.890625,4,220,False,26.680671296296296
29,147,188,CulturaX,3693.9375,5,263,False,25.128826530612244
8,25,30,CulturaX,597.828125,1,91,True,23.913125
10,46,66,CulturaX,1323.65625,2,134,False,28.77513586956522
58,269,388,CulturaX,7252.40625,9,435,False,26.960618029739777
8,42,54,CulturaX,1111.859375,2,134,False,26.472842261904763
9,37,54,CulturaX,1054.828125,2,134,False,28.508868243243242
8,31,43,CulturaX,830.796875,1,91,True,26.799899193548388
12,60,82,CulturaX,1548.625,2,134,False,25.810416666666665
25,109,158,CulturaX,2929.328125,4,220,False,26.87456995412844
33,151,217,CulturaX,4057.609375,5,263,False,26.871585264900663
35,175,208,CulturaX,3639.46875,4,220,False,20.796964285714285
17,76,105,CulturaX,2093.109375,3,177,False,27.54091282894737
35,148,207,CulturaX,3903.109375,5,263,False,26.37236064189189
7,32,44,CulturaX,813.078125,1,91,True,25.40869140625
8,31,40,CulturaX,754.203125,1,91,True,24.329133064516128
11,43,62,CulturaX,1075.96875,2,134,False,25.02252906976744
114,524,727,CulturaX,14205.28125,16,736,False,27.10931536259542
9,43,58,CulturaX,1142.875,2,134,False,26.578488372093023
12,59,85,CulturaX,1659.265625,2,134,False,28.123146186440678
30,133,194,CulturaX,3594.71875,4,220,False,27.02796052631579
12,65,95,CulturaX,1747.046875,2,134,False,26.87764423076923
27,122,176,CulturaX,3377.421875,4,220,False,27.68378586065574
39,151,216,CulturaX,4009.65625,5,263,False,26.554014900662253
9,31,43,CulturaX,797.578125,1,91,True,25.728326612903224
12,49,68,CulturaX,1366.21875,2,134,False,27.882015306122447
12,48,65,CulturaX,1309.828125,2,134,False,27.2880859375
9,36,49,CulturaX,962.421875,2,134,False,26.73394097222222
8,37,52,CulturaX,924.734375,1,91,True,24.992820945945947
9,44,61,CulturaX,1076.953125,2,134,False,24.476207386363637
8,33,49,CulturaX,897.859375,1,91,True,27.207859848484848
8,37,51,CulturaX,972.765625,2,134,False,26.29096283783784
13,52,69,CulturaX,1436.078125,2,134,False,27.61688701923077
30,129,163,CulturaX,3242.625,4,220,False,25.136627906976745
28,121,163,CulturaX,3109.59375,4,220,False,25.699121900826448
43,216,307,CulturaX,5756.40625,7,349,False,26.650028935185187
29,165,216,CulturaX,4094.40625,5,263,False,24.814583333333335
8,36,51,CulturaX,995.734375,2,134,False,27.659288194444443
19,79,113,CulturaX,2223.9375,3,177,False,28.151107594936708
8,33,49,CulturaX,838.671875,1,91,True,25.414299242424242
9,38,58,CulturaX,1039.359375,2,134,False,27.3515625
8,35,48,CulturaX,942.359375,1,91,True,26.92455357142857
20,102,150,CulturaX,2859.59375,4,220,False,28.035232843137255
19,94,111,CulturaX,2205.53125,3,177,False,23.46309840425532
19,87,123,CulturaX,2277.34375,3,177,False,26.176364942528735
15,65,99,CulturaX,1860.5625,3,177,False,28.62403846153846
16,66,96,CulturaX,1808.921875,2,134,False,27.407907196969695
15,57,80,CulturaX,1449.53125,2,134,False,25.430372807017545
9,43,65,CulturaX,1186.984375,2,134,False,27.604287790697676
9,35,43,CulturaX,875.109375,1,91,True,25.003125
9,43,63,CulturaX,1159.78125,2,134,False,26.971656976744185
18,75,111,CulturaX,1989.375,3,177,False,26.525
28,118,162,CulturaX,3031.359375,4,220,False,25.68948622881356
7,36,50,CulturaX,949.96875,1,91,True,26.388020833333332
8,33,51,CulturaX,864.71875,1,91,True,26.203598484848484
22,102,140,CulturaX,2668.421875,3,177,False,26.160998774509803
16,68,101,CulturaX,1885.890625,3,177,False,27.733685661764707
28,103,145,CulturaX,2685.65625,3,177,False,26.074332524271846
12,59,80,CulturaX,1516.234375,2,134,False,25.69888771186441
20,95,140,CulturaX,2806.28125,4,220,False,29.539802631578947
15,58,77,CulturaX,1523.109375,2,134,False,26.260506465517242
22,89,132,CulturaX,2434.109375,3,177,False,27.349543539325843
13,50,72,CulturaX,1268.84375,2,134,False,25.376875
11,44,55,CulturaX,1101.90625,2,134,False,25.043323863636363
14,72,102,CulturaX,1926.109375,3,177,False,26.75151909722222
9,39,54,CulturaX,950.125,1,91,True,24.362179487179485
9,41,53,CulturaX,1062.75,2,134,False,25.920731707317074
7,32,43,CulturaX,850.6875,1,91,True,26.583984375
8,42,65,CulturaX,1158.296875,2,134,False,27.578497023809526
11,55,83,CulturaX,1566.328125,2,134,False,28.478693181818183
14,57,78,CulturaX,1540.984375,2,134,False,27.03481359649123
13,64,88,CulturaX,1691.953125,2,134,False,26.436767578125
20,90,134,CulturaX,2540.3125,3,177,False,28.225694444444443
12,49,71,CulturaX,1378.96875,2,134,False,28.1422193877551
8,37,54,CulturaX,938.0,1,91,True,25.35135135135135
29,129,185,CulturaX,3488.15625,4,220,False,27.03997093023256
7,35,49,CulturaX,902.671875,1,91,True,25.790625
8,32,50,CulturaX,803.90625,1,91,True,25.1220703125
14,52,69,CulturaX,1282.53125,2,134,False,24.6640625
19,86,128,CulturaX,2374.234375,3,177,False,27.60737645348837
17,71,96,CulturaX,1930.25,3,177,False,27.18661971830986
37,154,214,CulturaX,4246.234375,5,263,False,27.57295048701299
27,123,168,CulturaX,3320.625,4,220,False,26.996951219512194
17,78,119,CulturaX,2246.34375,3,177,False,28.799278846153847
80,388,568,CulturaX,10304.046875,12,564,False,26.556821842783506
17,78,112,CulturaX,2145.15625,3,177,False,27.502003205128204
7,29,42,CulturaX,649.140625,1,91,True,22.38415948275862
19,73,106,CulturaX,2073.90625,3,177,False,28.409674657534246
49,224,307,CulturaX,5833.53125,7,349,False,26.042550223214285
22,107,133,CulturaX,2341.8125,3,177,False,21.88609813084112
8,29,44,CulturaX,758.40625,1,91,True,26.151939655172413
29,123,175,CulturaX,3308.0625,4,220,False,26.89481707317073
19,79,117,CulturaX,2242.421875,3,177,False,28.385087025316455
12,58,85,CulturaX,1559.0,2,134,False,26.879310344827587
11,53,73,CulturaX,1376.609375,2,134,False,25.97376179245283
13,52,73,CulturaX,1413.765625,2,134,False,27.18780048076923
9,38,50,CulturaX,910.25,1,91,True,23.95394736842105
33,131,181,CulturaX,3348.5625,4,220,False,25.561545801526716
10,43,63,CulturaX,1185.125,2,134,False,27.561046511627907
16,70,101,CulturaX,2012.75,3,177,False,28.75357142857143
27,122,173,CulturaX,3304.421875,4,220,False,27.08542520491803
11,51,77,CulturaX,1395.765625,2,134,False,27.36795343137255
23,103,140,CulturaX,2601.59375,3,177,False,25.258191747572816
7,27,36,CulturaX,763.296875,1,91,True,28.27025462962963
31,129,185,CulturaX,3550.265625,5,263,False,27.52143895348837
12,45,59,CulturaX,1170.28125,2,134,False,26.00625
13,60,83,CulturaX,1606.046875,2,134,False,26.767447916666665
10,46,68,CulturaX,1293.046875,2,134,False,28.109714673913043
22,119,176,CulturaX,3082.65625,4,220,False,25.904674369747898
30,153,216,CulturaX,4178.90625,5,263,False,27.31311274509804
15,59,77,CulturaX,1622.71875,2,134,False,27.503707627118644
41,182,274,CulturaX,5009.5625,6,306,False,27.525068681318682
35,154,200,CulturaX,3820.6875,5,263,False,24.80965909090909
23,99,132,CulturaX,2645.484375,3,177,False,26.722064393939394
14,64,91,CulturaX,1860.28125,3,177,False,29.06689453125
20,102,147,CulturaX,2715.421875,3,177,False,26.621783088235293
33,138,199,CulturaX,3508.703125,4,220,False,25.425384963768117
15,74,105,CulturaX,1960.265625,3,177,False,26.490076013513512
17,81,113,CulturaX,2094.5,3,177,False,25.858024691358025
8,30,45,CulturaX,841.796875,1,91,True,28.059895833333332
33,155,222,CulturaX,4243.75,5,263,False,27.379032258064516
21,100,141,CulturaX,2672.5625,3,177,False,26.725625
29,128,164,CulturaX,3091.9375,4,220,False,24.15576171875
20,90,136,CulturaX,2509.984375,3,177,False,27.888715277777777
17,83,106,CulturaX,1941.453125,3,177,False,23.391001506024097
10,38,56,CulturaX,1030.390625,2,134,False,27.115542763157894
9,47,75,CulturaX,1356.328125,2,134,False,28.85804521276596
15,71,105,CulturaX,1947.328125,3,177,False,27.427156690140844
10,68,85,CulturaX,1526.484375,2,134,False,22.448299632352942
20,98,145,CulturaX,2622.40625,3,177,False,26.759247448979593
72,339,474,CulturaX,8865.828125,10,478,False,26.152885324483776
10,48,62,CulturaX,1236.96875,2,134,False,25.770182291666668
7,29,42,CulturaX,780.609375,1,91,True,26.917564655172413
23,95,136,CulturaX,2598.171875,3,177,False,27.349177631578947
7,26,37,CulturaX,730.28125,1,91,True,28.087740384615383
24,111,158,CulturaX,3106.484375,4,220,False,27.98634572072072
35,154,211,CulturaX,3949.765625,5,263,False,25.647828733766232
11,48,70,CulturaX,1318.625,2,134,False,27.471354166666668
14,64,86,CulturaX,1715.125,2,134,False,26.798828125
7,33,51,CulturaX,892.15625,1,91,True,27.03503787878788
13,62,88,CulturaX,1773.484375,3,177,False,28.604586693548388
32,142,201,CulturaX,3734.125,5,263,False,26.296654929577464
15,59,86,CulturaX,1669.71875,2,134,False,28.30031779661017
8,36,52,CulturaX,1020.59375,2,134,False,28.34982638888889
30,142,205,CulturaX,3816.0625,5,263,False,26.873679577464788
17,79,113,CulturaX,2132.4375,3,177,False,26.992879746835442
16,62,92,CulturaX,1656.671875,2,134,False,26.720514112903224
19,77,103,CulturaX,1944.109375,3,177,False,25.2481737012987
22,114,159,CulturaX,2977.6875,4,220,False,26.120065789473685
12,59,85,CulturaX,1516.03125,2,134,False,25.69544491525424
7,33,44,CulturaX,879.09375,1,91,True,26.639204545454547
39,162,228,CulturaX,4402.75,5,263,False,27.17746913580247
14,53,75,CulturaX,1450.953125,2,134,False,27.376474056603772
11,56,71,CulturaX,1465.671875,2,134,False,26.172712053571427
17,74,105,CulturaX,2092.921875,3,177,False,28.28272804054054
16,57,87,CulturaX,1527.53125,2,134,False,26.798793859649123
29,130,193,CulturaX,3526.5,4,220,False,27.126923076923077
42,170,240,CulturaX,4393.796875,5,263,False,25.845863970588237
25,114,160,CulturaX,2890.234375,4,220,False,25.35293311403509
33,142,210,CulturaX,3812.25,5,263,False,26.846830985915492
8,36,49,CulturaX,911.25,1,91,True,25.3125
8,32,45,CulturaX,872.65625,1,91,True,27.2705078125
12,60,83,CulturaX,1667.796875,2,134,False,27.796614583333334
7,37,46,CulturaX,836.1875,1,91,True,22.59966216216216
9,40,59,CulturaX,1076.8125,2,134,False,26.9203125
30,137,197,CulturaX,3645.203125,5,263,False,26.607322080291972
7,27,37,CulturaX,796.8125,1,91,True,29.511574074074073
42,224,305,CulturaX,5534.203125,6,306,False,24.706263950892858
7,22,29,CulturaX,532.9375,1,91,True,24.224431818181817
11,53,70,CulturaX,1071.0625,2,134,False,20.20872641509434
22,94,121,CulturaX,2390.453125,3,177,False,25.43035239361702
38,162,229,CulturaX,4681.734375,5,263,False,28.89959490740741
15,81,116,CulturaX,2245.9375,3,177,False,27.727623456790123
13,79,103,CulturaX,1768.421875,2,134,False,22.385087025316455
8,27,38,CulturaX,787.59375,1,91,True,29.17013888888889
15,68,96,CulturaX,1792.5,2,134,False,26.360294117647058
28,120,171,CulturaX,3255.984375,4,220,False,27.133203125
25,128,173,CulturaX,3223.03125,4,220,False,25.179931640625
17,76,109,CulturaX,2114.171875,3,177,False,27.818050986842106
12,59,89,CulturaX,1622.921875,2,134,False,27.507150423728813
10,44,61,CulturaX,1207.875,2,134,False,27.451704545454547
8,30,41,CulturaX,845.1875,1,91,True,28.172916666666666
7,31,45,CulturaX,879.375,1,91,True,28.366935483870968
28,116,156,CulturaX,3207.125,4,220,False,27.64762931034483
17,72,101,CulturaX,1899.65625,3,177,False,26.384114583333332
33,130,164,CulturaX,3290.984375,4,220,False,25.315264423076922
28,138,165,CulturaX,3304.609375,4,220,False,23.946444746376812
12,61,92,CulturaX,1649.546875,2,134,False,27.041752049180328
14,63,87,CulturaX,1694.09375,2,134,False,26.890376984126984
17,78,106,CulturaX,2174.375,3,177,False,27.876602564102566
16,68,103,CulturaX,1775.875,2,134,False,26.115808823529413
10,41,57,CulturaX,1122.125,2,134,False,27.36890243902439
18,99,157,CulturaX,2602.828125,3,177,False,26.291193181818183
22,96,137,CulturaX,2571.71875,3,177,False,26.788736979166668
20,79,111,CulturaX,2222.71875,3,177,False,28.135680379746834
9,41,61,CulturaX,1134.984375,2,134,False,27.682545731707318
13,64,92,CulturaX,1741.171875,2,134,False,27.205810546875
154,670,991,CulturaX,17985.984375,20,908,False,26.844752798507464
7,26,36,CulturaX,691.109375,1,91,True,26.581129807692307
14,54,76,CulturaX,1493.171875,2,134,False,27.65133101851852
33,159,219,CulturaX,4181.609375,5,263,False,26.29943003144654
20,82,114,CulturaX,2047.65625,3,177,False,24.97141768292683
18,78,106,CulturaX,1947.6875,3,177,False,24.970352564102566
16,58,83,CulturaX,1553.25,2,134,False,26.780172413793103
8,32,46,CulturaX,961.09375,2,134,False,30.0341796875
39,201,281,CulturaX,5492.640625,6,306,False,27.32657027363184
12,60,88,CulturaX,1595.515625,2,134,False,26.591927083333335
14,62,91,CulturaX,1598.859375,2,134,False,25.788054435483872
32,159,232,CulturaX,4400.984375,6,306,False,27.679147012578618
25,107,165,CulturaX,2835.859375,3,177,False,26.503358644859812
22,97,134,CulturaX,2621.75,3,177,False,27.028350515463917
22,84,116,CulturaX,2216.953125,3,177,False,26.392299107142858
21,97,144,CulturaX,2660.625,3,177,False,27.429123711340207
31,145,206,CulturaX,3729.609375,5,263,False,25.721443965517242
28,135,194,CulturaX,3663.46875,5,263,False,27.136805555555554
8,33,44,CulturaX,886.015625,1,91,True,26.848958333333332
9,37,49,CulturaX,957.21875,1,91,True,25.870777027027028
7,37,54,CulturaX,1045.1875,2,134,False,28.24831081081081
16,68,95,CulturaX,1849.1875,2,134,False,27.193933823529413
39,183,253,CulturaX,4899.78125,6,306,False,26.774760928961747
10,45,64,CulturaX,1157.6875,2,134,False,25.726388888888888
7,31,44,CulturaX,811.734375,1,91,True,26.184979838709676
9,36,50,CulturaX,960.984375,2,134,False,26.694010416666668
9,36,57,CulturaX,976.34375,2,134,False,27.12065972222222
16,65,89,CulturaX,1761.65625,2,134,False,27.102403846153845
8,35,51,CulturaX,948.84375,1,91,True,27.10982142857143
14,70,100,CulturaX,1736.375,2,134,False,24.805357142857144
15,74,103,CulturaX,1859.46875,3,177,False,25.12795608108108
12,54,78,CulturaX,1449.234375,2,134,False,26.83767361111111
45,201,283,CulturaX,5536.09375,7,349,False,27.542754975124378
12,51,72,CulturaX,1344.609375,2,134,False,26.36488970588235
51,248,350,CulturaX,6304.0625,7,349,False,25.419606854838708
26,130,171,CulturaX,3331.9375,4,220,False,25.630288461538463
9,36,54,CulturaX,947.484375,1,91,True,26.319010416666668
11,51,70,CulturaX,1358.765625,2,134,False,26.642463235294116
14,63,86,CulturaX,1703.515625,2,134,False,27.039930555555557
21,97,148,CulturaX,2615.40625,3,177,False,26.962951030927837
18,79,115,CulturaX,2225.28125,3,177,False,28.168117088607595
7,31,43,CulturaX,822.109375,1,91,True,26.519657258064516
11,57,79,CulturaX,1512.25,2,134,False,26.530701754385966
30,158,240,CulturaX,4157.671875,5,263,False,26.314378955696203
13,73,107,CulturaX,1961.953125,3,177,False,26.87607020547945
10,36,53,CulturaX,991.5,2,134,False,27.541666666666668
42,192,270,CulturaX,5247.296875,6,306,False,27.329671223958332
16,64,89,CulturaX,1626.0625,2,134,False,25.4072265625
14,61,81,CulturaX,1654.84375,2,134,False,27.12858606557377
16,76,108,CulturaX,2024.484375,3,177,False,26.63795230263158
52,229,318,CulturaX,6373.453125,8,392,False,27.831673034934497
14,54,79,CulturaX,1539.4375,2,134,False,28.50810185185185
30,160,222,CulturaX,4163.109375,5,263,False,26.01943359375
13,46,65,CulturaX,1233.0625,2,134,False,26.80570652173913
12,53,71,CulturaX,1393.75,2,134,False,26.297169811320753
56,275,404,CulturaX,7232.03125,9,435,False,26.298295454545453
7,22,25,CulturaX,536.390625,1,91,True,24.381392045454547
14,55,74,CulturaX,1475.90625,2,134,False,26.834659090909092
8,47,71,CulturaX,1349.625,2,134,False,28.715425531914892
7,23,32,CulturaX,651.53125,1,91,True,28.327445652173914
9,37,50,CulturaX,1002.78125,2,134,False,27.102195945945947
11,44,62,CulturaX,1174.453125,2,134,False,26.692116477272727
7,37,45,CulturaX,903.828125,1,91,True,24.42778716216216
27,108,145,CulturaX,2897.921875,4,220,False,26.832609953703702
11,55,82,CulturaX,1575.03125,2,134,False,28.636931818181818
19,91,118,CulturaX,2284.078125,3,177,False,25.099759615384617
26,116,159,CulturaX,3160.625,4,220,False,27.24676724137931
12,51,71,CulturaX,1352.625,2,134,False,26.522058823529413
13,53,79,CulturaX,1411.46875,2,134,False,26.631485849056602
15,60,88,CulturaX,1765.359375,2,134,False,29.42265625
10,38,53,CulturaX,981.71875,2,134,False,25.83470394736842
20,80,109,CulturaX,2244.734375,3,177,False,28.0591796875
16,67,97,CulturaX,1899.0625,3,177,False,28.34421641791045
20,88,129,CulturaX,2410.140625,3,177,False,27.387961647727273
15,75,109,CulturaX,2037.0625,3,177,False,27.160833333333333
21,118,141,CulturaX,2644.90625,4,220,False,22.414459745762713
54,241,341,CulturaX,6444.125,7,349,False,26.73910788381743
11,44,59,CulturaX,1191.6875,2,134,False,27.083806818181817
19,79,115,CulturaX,2220.546875,3,177,False,28.10818829113924
12,53,74,CulturaX,1475.390625,2,134,False,27.83755896226415
30,137,190,CulturaX,3776.265625,5,263,False,27.563982664233578
15,72,95,CulturaX,1908.21875,3,177,False,26.503038194444443
19,77,104,CulturaX,2026.59375,3,177,False,26.319399350649352
10,49,73,CulturaX,1380.546875,2,134,False,28.174426020408163
17,68,96,CulturaX,1795.984375,2,134,False,26.411534926470587
8,35,53,CulturaX,995.796875,2,134,False,28.451339285714287
15,62,87,CulturaX,1667.953125,2,134,False,26.902469758064516
7,23,30,CulturaX,636.4375,1,91,True,27.671195652173914
11,52,70,CulturaX,1351.109375,2,134,False,25.982872596153847
33,141,207,CulturaX,3661.59375,5,263,False,25.96875
12,48,63,CulturaX,1291.375,2,134,False,26.903645833333332
16,70,92,CulturaX,1762.078125,2,134,False,25.172544642857144
8,32,43,CulturaX,836.75,1,91,True,26.1484375
16,58,73,CulturaX,1455.953125,2,134,False,25.102640086206897
7,24,32,CulturaX,649.296875,1,91,True,27.054036458333332
11,42,62,CulturaX,1167.203125,2,134,False,27.790550595238095
12,48,66,CulturaX,1372.671875,2,134,False,28.597330729166668
25,109,157,CulturaX,3000.9375,4,220,False,27.531536697247706
24,116,153,CulturaX,3139.609375,4,220,False,27.06559806034483
21,88,127,CulturaX,2399.203125,3,177,False,27.263671875
35,154,215,CulturaX,4369.03125,5,263,False,28.370332792207794
8,33,48,CulturaX,859.09375,1,91,True,26.033143939393938
34,154,221,CulturaX,4188.390625,5,263,False,27.19734172077922
11,46,64,CulturaX,1215.890625,2,134,False,26.432404891304348
7,31,44,CulturaX,896.15625,1,91,True,28.90826612903226
11,49,70,CulturaX,1280.015625,2,134,False,26.122767857142858
28,127,183,CulturaX,3426.140625,4,220,False,26.977485236220474
20,84,115,CulturaX,2154.9375,3,177,False,25.654017857142858
35,156,221,CulturaX,4155.53125,5,263,False,26.638020833333332
20,99,139,CulturaX,2816.203125,4,220,False,28.44649621212121
18,76,103,CulturaX,1907.25,2,134,False,25.095394736842106
11,60,88,CulturaX,1657.5,2,134,False,27.625
21,88,128,CulturaX,2336.65625,3,177,False,26.552911931818183
7,33,50,CulturaX,873.015625,1,91,True,26.455018939393938
9,37,56,CulturaX,999.078125,2,134,False,27.002111486486488
48,207,297,CulturaX,5508.0625,6,306,False,26.60899758454106
23,97,133,CulturaX,2506.125,3,177,False,25.836340206185568
9,33,45,CulturaX,815.90625,1,91,True,24.724431818181817
17,94,135,CulturaX,2619.359375,3,177,False,27.865525265957448
17,61,85,CulturaX,1573.921875,2,134,False,25.801997950819672
24,99,142,CulturaX,2698.34375,4,220,False,27.255997474747474
14,59,84,CulturaX,1600.96875,2,134,False,27.135063559322035
7,27,30,CulturaX,557.859375,1,91,True,20.661458333333332
14,58,84,CulturaX,1534.96875,2,134,False,26.46497844827586
11,56,80,CulturaX,1518.15625,2,134,False,27.109933035714285
9,40,55,CulturaX,1016.265625,2,134,False,25.406640625
12,46,71,CulturaX,1351.140625,2,134,False,29.372622282608695
24,93,121,CulturaX,2314.734375,3,177,False,24.889616935483872
7,28,40,CulturaX,768.34375,1,91,True,27.440848214285715
17,79,112,CulturaX,2190.40625,3,177,False,27.726661392405063
38,165,226,CulturaX,4329.140625,5,263,False,26.23721590909091
15,72,93,CulturaX,1865.40625,2,134,False,25.90842013888889
